NAME,TYPE,UNIT,ADDR,RAW_ZERO,RAW_FULL,ENG_ZERO,ENG_FULL,ENG_UNITS,FORMAT,COMMENT,CLUSTER,EQUIP,ITEM,TAGGENLINK,LINKED,EDITCODE,HISTORIAN,CUSTOM1,CUSTOM2,CUSTOM3,CUSTOM4,CUSTOM5,CUSTOM6,CUSTOM7,CUSTOM8,WRITEROLES,GUID,CUSTOM,DEADBAND,OID,REF1,REF2
"LW_Sub1_240V_NER_ISO_CLSD_I","DIGITAL","LW_Sub1_CLX","LW_SS01_240V_NER_ISO_CLSD_I","","","","","","","240V NER Isolator Closed","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","","","","","","","3ac142b6-01d8-45fe-1986-b49e26184df4","","","0x0012c770","",""
"LW_Sub1_240V_NER_ISO_OPN_T","DIGITAL","LW_Sub1_CLX","LW_SS01_240V_NER_ISO_OPN_T","","","","","","","240V NER Switch Open","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","4ba894fd-ed88-43b8-f6b2-aeb3c5388de1","","","0x0012c780","",""
"LW_Sub1_BUEL_240V_ChFlt_T","DIGITAL","LW_Sub1_CLX","LW_SS01_BUEL_240V.Offscale","","","","","","","240V Backup Earth Leakage  - Channel Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","240V Backup Earth Leakage","Alm_Trip","","","","","","","03baff93-5293-4943-d7a6-a9e25e31cc50","","","0x0012d1c0","",""
"LW_Sub1_BUEL_240V_H_SP","REAL","LW_Sub1_CLX","LW_SS01_BUEL_240V.HighSP","0.0","120.0","0.0","120.0","%","#.#EU","240V Backup Earth Leakage  - High level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","240V Backup Earth Leakage","","600","","","","","","fd2e43cc-1825-4b09-8891-50a95750b01a","","","0x0012d1a2","",""
"LW_Sub1_BUEL_240V_H_W","DIGITAL","LW_Sub1_CLX","LW_SS01_BUEL_240V.HighAlarm","","","","","","","240V Backup Earth Leakage  - High Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","240V Backup Earth Leakage","Alm_Warning","","","","","","","99f5bf19-a37f-4497-d6b0-dea710c4d0a9","","","0x0012d1e0","",""
"LW_Sub1_BUEL_240V_HH_SP","REAL","LW_Sub1_CLX","LW_SS01_BUEL_240V.HighHighSP","0.0","120.0","0.0","120.0","%","#.#EU","240V Backup Earth Leakage  - High High Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","240V Backup Earth Leakage","","600","","","","","","191ca3d5-aff9-4d37-d39e-70ec11c8663a","","","0x0012d1a1","",""
"LW_Sub1_BUEL_240V_HH_T","DIGITAL","LW_Sub1_CLX","LW_SS01_BUEL_240V.HighHighAlarm","","","","","","","240V Backup Earth Leakage  - High High Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","240V Backup Earth Leakage","Alm_Trip","","","","","","","543a8c5e-7a32-46d6-529a-847aa428da43","","","0x0012d1d0","",""
"LW_Sub1_BUEL_240V_L_SP","REAL","LW_Sub1_CLX","LW_SS01_BUEL_240V.LowSP","0.0","120.0","0.0","120.0","%","#.#EU","240V Backup Earth Leakage  - Low Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","240V Backup Earth Leakage","","600","","","","","","677f374e-508f-4617-c499-1decb92faa8b","","","0x0012d1a3","",""
"LW_Sub1_BUEL_240V_L_W","DIGITAL","LW_Sub1_CLX","LW_SS01_BUEL_240V.LowAlarm","","","","","","","240V Backup Earth Leakage  - Low Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","240V Backup Earth Leakage","Alm_Warning","","","","","","","f2c422d4-62f9-44f9-dfb6-1edd394df42a","","","0x0012d1f0","",""
"LW_Sub1_BUEL_240V_LL_SP","REAL","LW_Sub1_CLX","LW_SS01_BUEL_240V.LowLowSP","0.0","120.0","0.0","120.0","%","#.#EU","240V Backup Earth Leakage  - Low Low Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","240V Backup Earth Leakage","","600","","","","","","312b7fd9-8a3e-4ef5-b192-d1043f67235e","","","0x0012d1a4","",""
"LW_Sub1_BUEL_240V_LL_T","DIGITAL","LW_Sub1_CLX","LW_SS01_BUEL_240V.LowLowAlarm","","","","","","","240V Backup Earth Leakage  - Low Low Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","240V Backup Earth Leakage","Alm_Trip","","","","","","","70feb8c2-994a-49a3-3893-8e9c0a400200","","","0x0012d200","",""
"LW_Sub1_BUEL_240V_OOS","DIGITAL","LW_Sub1_CLX","LW_SS01_BUEL_240V.OOS","","","","","","","240V Backup Earth Leakage  - Out of Service","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","240V Backup Earth Leakage","","","","","","","","4260bfe4-40b2-4387-098c-81efb2f3c8c3","","","0x0012d1b0","",""
"LW_Sub1_BUEL_240V_PV","REAL","LW_Sub1_CLX","LW_SS01_BUEL_240V.PV","0.0","120.0","0.0","120.0","%","#.#EU","240V Backup Earth Leakage  - Process Variable","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","240V Backup Earth Leakage","","1","","","","","","0a993ed1-af34-4655-c8be-ca461cdf6b79","","","0x0012d1a0","",""
"LW_Sub1_BUEL_240V_T","DIGITAL","LW_Sub1_CLX","LW_SS01_BUEL_240V_T","","","","","","","240V BUEL Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","8bfc5de1-49aa-44d9-6ea2-b916497b81a4","","","0x0012c790","",""
"LW_Sub1_BUEL_240V_TST_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_BUEL_240V_TST_c.CMD_1","","","","","","","240V  Earth Leakage Command","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","7bbc5ca6-9dc3-490d-4484-519b050d0c53","","","0x0012cfb0","",""
"LW_Sub1_CB_240V_CLSD_I","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_240V_CLSD_I","","","","","","","240V CB Closed","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","","","","","","","a2c2ed02-4048-41e7-f3a8-c0057552ec60","","","0x0012c7a0","",""
"LW_Sub1_CB_240V_OPN_W","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_240V_OPN_W","","","","","","","240V CB Open","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","99bfae87-3946-4614-9380-1078bdaf2c6b","","","0x0012c7b0","",""
"LW_Sub1_CB_Face_CB_CLO_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.CB.CLO_c.CMD_i","","","","","","","Face CB SCADA Close","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","a31c2b6b-a8aa-4510-85ba-8e42ffd6e727","","","0x0012ca60","",""
"LW_Sub1_CB_Face_CB_CLSD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.CB.CLSD_i","","","","","","","Face CB Close Input [1=Closed 0=Not Closed]","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","1","","","","","","bb9d1ae1-113e-4c4e-3fa7-a3268fc7f2b2","","","0x0012caa0","",""
"LW_Sub1_CB_Face_CB_ESW_MECH_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.CB_ESW_MECH_t","","","","","","","Face Circuit Breaker and Earth Switch mechanical fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","b0b04dd0-fede-4bff-ada3-9d2433c7ecc0","","","0x0012cb60","",""
"LW_Sub1_CB_Face_CB_FTC_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.CB.FTC_t","","","","","","","Face CB Failed To Close","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","2939fcdd-3d35-4902-63a2-f933d0e741af","","","0x0012cac0","",""
"LW_Sub1_CB_Face_CB_FTO_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.CB.FTO_t","","","","","","","Face CB Failed to Open","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","cb766c8c-c166-4f73-7aa1-0e3f3acd43b3","","","0x0012cab0","",""
"LW_Sub1_CB_Face_CB_OPN_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.CB.OPN_c.CMD_i","","","","","","","Face CB SCADA Open","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","7b8add91-89d1-44db-07a7-ef1c849f35d4","","","0x0012ca70","",""
"LW_Sub1_CB_Face_CB_Tst_ST_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.CB.Tst_ST_c.CMD_i","","","","","","","Face CB ST Trip Test","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","4452f32e-c1d1-4b05-b691-7d3b47514d11","","","0x0012ca90","",""
"LW_Sub1_CB_Face_CB_Tst_UV_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.CB.Tst_UV_c.CMD_i","","","","","","","Face CB UV Trip Test","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","bf00367f-1d34-46d3-3cb0-9df0ef02fc48","","","0x0012ca80","",""
"LW_Sub1_CB_Face_CB_UCO_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.CB.UCO_t","","","","","","","Face CB Un-commanded open","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","198b4aea-881b-4283-87b1-a57140971724","","","0x0012cad0","",""
"LW_Sub1_CB_Face_COM_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.COM_t","","","","","","","Face Common trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","eee2b049-3019-4ba5-9888-21c54a144739","","","0x0012cb70","",""
"LW_Sub1_CB_Face_CONT_ISOL_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.CONT_ISOL_t","","","","","","","Face Control Isolator Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","dadc4a2c-0af7-454d-d9a8-df6d5dbcb0d5","","","0x0012cbd0","",""
"LW_Sub1_CB_Face_DUP_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.DUP_t","","","","","","","Face Duplicate Drive Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","3d26e3e5-aa16-4645-a3a3-89bac20983dd","","","0x0012cb80","",""
"LW_Sub1_CB_Face_ESW_CLO_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.ESW.CLO_c.CMD_i","","","","","","","Face ESW SCADA Close","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","50c62c4a-4496-4677-3385-7f58533be3ec","","","0x0012cae0","",""
"LW_Sub1_CB_Face_ESW_CLSD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.ESW.CLSD_i","","","","","","","Face ESW Close Input [1=Closed 0=Not Closed]","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","","","","","","","0050c703-f87a-4924-e9ad-893332dfb0d9","","","0x0012cb20","",""
"LW_Sub1_CB_Face_ESW_FTC_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.ESW.FTC_t","","","","","","","Face ESW Failed To Close","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","dcdd9c76-c630-4ffb-23ac-c3ecc7ae7475","","","0x0012cb40","",""
"LW_Sub1_CB_Face_ESW_FTO_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.ESW.FTO_t","","","","","","","Face ESW Failed to Open","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","0ac296b3-737e-4ba8-c6bc-9b48f384409d","","","0x0012cb30","",""
"LW_Sub1_CB_Face_ESW_OPN_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.ESW.OPN_c.CMD_i","","","","","","","Face ESW SCADA Open","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","d63f2917-3afb-4675-ed81-e0c6bfdf72a9","","","0x0012caf0","",""
"LW_Sub1_CB_Face_ESW_Tst_ST_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.ESW.Tst_ST_c.CMD_i","","","","","","","Face ESW ST Trip Test","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","a1cb621d-f152-4990-76bb-12684a21f6b8","","","0x0012cb10","",""
"LW_Sub1_CB_Face_ESW_Tst_UV_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.ESW.Tst_UV_c.CMD_i","","","","","","","Face ESW UV Trip Test","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","ec902bba-7079-42e1-7387-cb89f199ffec","","","0x0012cb00","",""
"LW_Sub1_CB_Face_ESW_UCO_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.ESW.UCO_t","","","","","","","Face ESW Un-commanded open","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","b33b6c24-ad64-47fb-83ad-60e7efd95c0f","","","0x0012cb50","",""
"LW_Sub1_CB_Face_FTC_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.FTC_t","","","","","","","Face Fail To Close Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","712e0555-d864-49b7-30a2-2212852695e3","","","0x0012cbc0","",""
"LW_Sub1_CB_Face_FTO_ST_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.FTO_ST_t","","","","","","","Face Shunt Trip Fail to Open Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","7c240f6a-1caa-4cfc-06a0-a09551e059b0","","","0x0012cbb0","",""
"LW_Sub1_CB_Face_FTO_UV_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.FTO_UV_t","","","","","","","Face Undervoltage Fail to Open Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","995d2340-31e3-4d0b-ba9d-3c1a5f287f8f","","","0x0012cba0","",""
"LW_Sub1_CB_Face_GAS_SF6_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.GAS_SF6_t","","","","","","","Face SF6 Gas Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","07acf5c9-64e9-418e-e984-6c1203081a50","","","0x0012cb90","",""
"LW_Sub1_CB_Face_MG_CH4_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Face.MG_CH4_t","","","","","","","Face MG CH4 trip","LW1_Cl","Gas.LW1","","","","","","LW903 Sub1","","Alm_Gas_Trip","","","","","","","e87d154f-011b-4a52-0f98-d865c8c82083","","","0x0012cfc0","",""
"LW_Sub1_CB_Pmp_CB_CLO_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Pmp.CB.CLO_c.CMD_i","","","","","","","Pump CB SCADA Close","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","30ec5b13-4e12-4fd7-b1aa-6faaa40836e3","","","0x0012cbe0","",""
"LW_Sub1_CB_Pmp_CB_CLSD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Pmp.CB.CLSD_i","","","","","","","Pump CB Close Input [1=Closed 0=Not Closed]","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","1","","","","","","952d8462-9eee-4ff3-e0ab-0f9e1367fc21","","","0x0012cc30","",""
"LW_Sub1_CB_Pmp_CB_ESW_MECH_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Pmp.CB_ESW_MECH_t","","","","","","","Pump Circuit Breaker and Earth Switch mechanical fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","cf03281a-2d48-4590-b99d-cb465615c788","","","0x0012ccf0","",""
"LW_Sub1_CB_Pmp_CB_FTC_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Pmp.CB.FTC_t","","","","","","","Pump CB Failed To Close","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","046ca486-4ad8-4399-e0a7-a3a689d160f2","","","0x0012cc50","",""
"LW_Sub1_CB_Pmp_CB_FTO_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Pmp.CB.FTO_t","","","","","","","Pump CB Failed to Open","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","393adbb8-6298-45e8-b2a0-d5a0bc3d6450","","","0x0012cc40","",""
"LW_Sub1_CB_Pmp_CB_OPN_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Pmp.CB.OPN_c.CMD_i","","","","","","","Pump CB SCADA Open","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","f4dd45d9-4406-4df0-97a0-df09059537e3","","","0x0012cbf0","",""
"LW_Sub1_CB_Pmp_CB_OPN_c_CMD_s","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Pmp.CB.OPN_c.CMD_s","","","","","","","Pump CB Output CMD On Delay","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","","","","","","","e0aa592e-7ca0-40c2-4b82-a3036211804b","","","0x0012cc00","",""
"LW_Sub1_CB_Pmp_CB_Tst_ST_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Pmp.CB.Tst_ST_c.CMD_i","","","","","","","Pump CB ST Trip Test","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","78acfdba-4b41-4f45-45af-b66b22627676","","","0x0012cc20","",""
"LW_Sub1_CB_Pmp_CB_Tst_UV_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Pmp.CB.Tst_UV_c.CMD_i","","","","","","","Pump CB UV Trip Test","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","7cccb2cf-e870-4114-8a8a-c8fa9613422f","","","0x0012cc10","",""
"LW_Sub1_CB_Pmp_CB_UCO_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Pmp.CB.UCO_t","","","","","","","Pump CB Un-commanded open","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","75e158e8-6211-4de6-3f84-7199ac33dc98","","","0x0012cc60","",""
"LW_Sub1_CB_Pmp_COM_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Pmp.COM_t","","","","","","","Pump Common trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","7d9a9a55-aed4-4a0d-11ac-858208f61a0f","","","0x0012cd00","",""
"LW_Sub1_CB_Pmp_CONT_ISOL_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Pmp.CONT_ISOL_t","","","","","","","Pump Control Isolator Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","7c4ace07-e407-4825-1184-8e362aeeed2a","","","0x0012cd60","",""
"LW_Sub1_CB_Pmp_DUP_t","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Pmp.DUP_t","","","","","","","Pump Duplicate Drive Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","d8c3b089-71e3-4b39-3eac-3fd1340112ac","","","0x0012cd10","",""
"LW_Sub1_CB_Pmp_ESW_CLO_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Pmp.ESW.CLO_c.CMD_i","","","","","","","Pump ESW SCADA Close","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","15424900-b82f-4124-4fbe-baa6c80bcac3","","","0x0012cc70","",""
"LW_Sub1_CB_Pmp_ESW_CLSD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_CB_Pmp.ESW.CLSD_i","","","","","","","Pump ESW Close Input [1=Closed 0=Not Closed]","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","","","","","","","fc268410-a332-4303-fe87-01158387dcba","","","0x0012ccb0","",""
